date,algorand,avalanche_2,axie_infinity,binancecoin,bitcoin,bitcoin_cash,bittorrent_2,cardano,chainlink,cosmos,crypto_com_chain,decentraland,dogecoin,elrond_erd_2,eos,ethereum,ethereum_classic,fantom,filecoin,flow,ftx_token,gala,hedera_hashgraph,helium,internet_computer,iota,klay_token,kusama,leo_token,litecoin,loopring,matic_network,monero,near,okb,pancakeswap_token,polkadot,radix,ripple,shiba_inu,solana,stellar,terra_luna,tezos,the_graph,the_sandbox,theta_token,tron,uniswap,vechain,000001_ss,399001_sz,imoex_me,aord,axjo,bfx,bsesn,buk100p,bvsp,dji,fchi,ftse,gdaxi,gspc,gsptse,hsi,ipsa,ixic,jkse,jn0u_jo,klse,ks11,merv,mxx,n100,n225,nya,nz50,rut,sti,stoxx50e,ta125_ta,twii,vix,xax,oil,gold,silver,f&g_value
2017-09-02,,,,,3842.48777329689,481.52454633217883,,,,,,,0.0018517705267675389,,1.0337853421002636,292.1111593925839,16.469258399999976,,,,,,,,,0.5799729919287371,,,,66.27858052979835,,,103.85383834451225,,,,,,0.18937538959999972,,,0.017304948879999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,,,,,3899.41222662156,510.9357000127291,,,,,,,0.0018240269247655606,,1.0553858108306748,294.5557375752578,15.799797660000008,,,,,,,,,0.6302052101325621,,,,66.1714059399632,,,107.1083286540262,,,,,,0.1926346347840001,,,0.01788146519400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7808.22021484375,,,,,,,,,,,
2017-09-04,,,,,3629.28921709062,442.4724182670822,,,,,,,0.001526786931385449,,0.7487410589862021,251.9606719402375,13.416949559999996,,,,,,,,,0.46945359443063495,,,,56.92462222666611,,,90.77634042868058,,,,,,0.17356455138199994,,,0.014964606460999995,,,,,,,,,3379.8359375,,2003.3199462890625,5763.7998046875,,3884.469970703125,31702.25,743.5,72129.0,,5103.97021484375,7411.5,12102.2099609375,,,27740.259765625,5147.93994140625,,5813.7412109375,,,2329.64990234375,23707.76953125,50825.76953125,994.0900268554688,19508.25,,7777.39990234375,,3230.969970703125,3430.419921875,1263.3699951171875,10569.8701171875,,,,,,
2017-09-05,,,,,3730.47773794323,462.24862773598966,,,,,,,0.0016264207849830642,,0.7700863549972133,267.52568054002336,14.006457000000003,,,,,,,,,0.5245836212849573,,,,61.37661813917238,,,100.91629042003761,,,,,,0.18135090846000004,,,0.015809683500000005,,,,,,,,,3384.31689453125,10986.9501953125,2004.02001953125,5767.7998046875,5706.2001953125,3883.68994140625,31809.55078125,739.75,72151.0,21753.310546875,5086.56005859375,7372.89990234375,12123.7099609375,2457.85009765625,15090.2001953125,27741.349609375,5133.18017578125,6375.56982421875,5829.97900390625,,1769.6300048828125,2326.6201171875,24025.939453125,50301.390625,992.5800170898438,19385.810546875,11827.150390625,7790.2099609375,1399.6600341796875,3251.260009765625,3420.860107421875,1267.3499755859375,10617.83984375,12.229999542236328,2578.0,48.65999984741211,1339.199951171875,17.844999313354492,
2017-09-06,,,,,3851.17129705178,532.8641765695498,,,,,,,0.0016916755082363984,,0.7615463676789566,279.4348252838233,15.875152319999994,,,,,,,,,0.618115381039789,,,,67.3654013995945,,,103.43090261000204,,,,,,0.19025024063999993,,,0.017050903167999995,,,,,,,,,3385.388916015625,11024.58984375,2014.5999755859373,5752.89990234375,5689.7001953125,3890.550048828125,31661.970703125,737.5599975585938,73412.0,21807.640625,5101.41015625,7354.10009765625,12214.5400390625,2465.5400390625,15059.7998046875,27613.759765625,5080.58984375,6393.31005859375,5824.13818359375,,1772.47998046875,2319.820068359375,24164.849609375,50515.6015625,995.0800170898438,19357.970703125,11872.919921875,7804.259765625,1402.199951171875,3232.469970703125,3433.800048828125,1267.0699462890625,10547.8603515625,11.630000114440918,2587.7900390625,49.15999984741211,1333.9000244140625,17.81599998474121,
2017-09-07,,,,,3812.37434004852,541.8111965372135,,,,,,,0.0016042211172493767,,0.7949464686247537,273.91604111232203,14.83433464000001,,,,,,,,,0.5318491108064495,,,,65.7524247591604,,,101.08192894138206,,,,,,0.18561045457800013,,,0.016672827571000012,,,,,,,,,3365.4970703125,10969.1298828125,2010.1700439453125,5753.7998046875,5689.89990234375,3921.93994140625,31662.740234375,741.1699829101562,,21784.779296875,5114.6201171875,7397.0,12296.6298828125,2465.10009765625,15024.5,27522.919921875,5110.5498046875,6397.8701171875,5832.31103515625,,1782.97998046875,2346.18994140625,24250.25,50249.12109375,998.8200073242188,19396.51953125,11879.6103515625,7851.52978515625,1398.6700439453125,3228.06005859375,3447.659912109375,1261.8299560546875,10538.509765625,11.550000190734863,2590.830078125,49.09000015258789,1345.0999755859375,18.016000747680664,
2017-09-08,,,,,3560.03076966709,506.2455287431535,,,,,,,0.0013521783431155866,,0.6923990725678736,252.9493946460425,12.569580359999973,,,,,,,,,0.4476481755954408,,,,60.18999343742834,,,97.42493839911215,,,,,,0.17573153961599963,,,0.014472879011999968,,,,,,,,,3365.242919921875,10970.76953125,2032.75,5739.39990234375,5672.60009765625,3938.239990234375,31687.51953125,739.4600219726562,73079.0,21797.7890625,5113.490234375,7377.60009765625,12303.98046875,2461.429931640625,14985.2998046875,27668.470703125,5091.81005859375,6360.18994140625,5857.119140625,,1779.9000244140625,2343.719970703125,24018.130859375,50083.80078125,999.8900146484376,19274.8203125,11887.98046875,,1399.4300537109375,3228.56005859375,3447.68994140625,,10609.9501953125,12.119999885559082,2577.260009765625,47.47999954223633,1346.0,18.027000427246094,
2017-09-09,,,,,3527.80250796005,484.5206311624615,,,,,,,0.0013181522795673566,,0.66017398132633,249.02510474392696,12.397475600000003,,,,,,,,,0.46344081437361484,,,,58.06984433629454,,,95.24228974702841,,,,,,0.17453269185000006,,,0.014215550440000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,,,,,3439.65397575417,461.3986328545882,,,,,,,0.0011605254851425161,,0.6134585443735973,243.68314335963797,11.302756219999996,,,,,,,,,0.4094259227429068,,,,54.70739846400693,,,92.37529431890681,,,,,,0.17720191533599994,,,0.013552487446999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7851.75,,,,,,,,,,,
2017-09-11,,,,,3482.21582653811,465.94454073594824,,,,,,,0.0012118351278733533,,0.6113378924484996,247.87448318630942,12.189915179999996,,,,,,,,,0.46491234056555447,,,,56.42118379712678,,,93.34801049479833,,,,,,0.17968336289399997,,,0.014297650170999997,,,,,,,,,3376.4189453125,11053.73046875,2044.1300048828125,5779.0,5713.10009765625,3977.5400390625,31882.16015625,742.6699829101562,74319.0,22057.369140625,5176.7099609375,7413.60009765625,12475.240234375,2488.110107421875,15040.2998046875,27955.130859375,5152.08984375,6432.259765625,5871.880859375,,1782.739990234375,2359.080078125,24066.490234375,50359.3203125,1010.9199829101562,19545.76953125,12010.26953125,7840.41015625,1414.8299560546875,3228.510009765625,3495.18994140625,1274.5,10572.16015625,10.729999542236328,2576.5400390625,48.06999969482422,1331.0,17.80699920654297,
2017-09-12,,,,,3450.74476099201,449.4897514309086,,,,,,,0.001201058795692458,,0.6997396247097477,242.73797243362458,12.07063409999998,,,,,,,,,0.49368628706655404,,,,54.07895604247709,,,92.93565098993531,,,,,,0.1747694163599997,,,0.013601808653999977,,,,,,,,,3379.488037109375,11043.6103515625,2058.800048828125,5806.39990234375,5746.39990234375,3995.199951171875,32158.66015625,742.530029296875,74539.0,22118.859375,5209.009765625,7400.7001953125,12524.76953125,2496.47998046875,15143.400390625,27972.240234375,5168.91015625,6454.27978515625,5872.376953125,,1789.8599853515625,2365.469970703125,23529.220703125,50480.9609375,1016.0800170898438,19776.619140625,12057.1201171875,7827.43017578125,1423.4599609375,3235.68994140625,3512.56005859375,1280.2099609375,10610.349609375,10.579999923706056,2589.56005859375,48.22999954223633,1328.0,17.795000076293945,
2017-09-13,,,,,3267.1144788312,432.0744414744376,,,,,,,0.0011639323330139143,,0.6183354026535243,233.30638506736565,11.886834240000011,,,,,,,,,0.47593651715886776,,,,52.07766355062922,,,93.24538424203656,,,,,,0.16896045456000017,,,0.012982980384000012,,,,,,,,,3384.14697265625,11091.490234375,2054.18994140625,5804.0,5744.2998046875,3989.1298828125,32186.41015625,740.780029296875,74788.0,22158.1796875,5217.58984375,7379.7001953125,12553.5703125,2498.3701171875,15126.7998046875,27894.080078125,5162.91015625,6460.18994140625,5845.73388671875,,1786.0699462890625,2360.179931640625,23836.580078125,50164.87890625,1018.27001953125,19865.8203125,12055.1796875,7819.22998046875,1426.8900146484375,3230.360107421875,3523.139892578125,1285.4100341796875,10532.8798828125,10.5,2590.469970703125,49.29999923706055,1323.4000244140625,17.77199935913086,
2017-09-14,,,,,2601.73344059431,307.17603521485626,,,,,,,0.0007196682800856581,,0.5009183778010892,179.82638716930404,7.551567000000005,,,,,,,,,0.37411133668804314,,,,35.22109706458256,,,70.81039205523855,,,,,,0.1377548461510001,,,0.009295139914000007,,,,,,,,,3371.426025390625,11070.490234375,2052.25,5798.39990234375,5738.7001953125,3989.409912109375,32241.9296875,731.75,74657.0,22203.48046875,5225.2001953125,7295.39990234375,12540.4501953125,2495.6201171875,15172.7001953125,27777.19921875,5160.4599609375,6429.080078125,5852.001953125,,1781.3699951171875,2377.659912109375,23701.7109375,50107.859375,1019.9400024414062,19807.439453125,12062.6201171875,7762.66015625,1425.02001953125,3220.949951171875,3526.47998046875,1283.0400390625,10553.5703125,10.4399995803833,2603.81005859375,49.88999938964844,1324.699951171875,17.697999954223633,
2017-09-15,,,,,3003.71834337433,351.27869189971886,,,,,,,0.0007381843994083825,,0.551245661724934,206.7155712650662,8.597735899999986,,,,,,,,,0.4031314365552061,,,,40.523583825141195,,,81.77087909827104,,,,,,0.15166757738999975,,,0.010010041689999985,,,,,,,,,3353.618896484375,11063.099609375,2053.81005859375,5755.7998046875,5695.0,3967.52001953125,32272.609375,722.77001953125,75757.0,22268.33984375,5213.91015625,7215.5,12518.8095703125,2500.22998046875,15173.0,27807.58984375,5202.0498046875,6448.47021484375,5872.39208984375,,1786.3299560546875,2386.070068359375,23715.5390625,49921.83984375,1016.0499877929688,19909.5,12080.1396484375,,1431.7099609375,3209.56005859375,3515.550048828125,,10580.41015625,10.170000076293944,2607.0400390625,49.88999938964844,1320.4000244140625,17.611000061035156,
2017-09-16,,,,0.08978700519977581,3019.06540685191,366.9465152606403,,,,,,,0.0007173307207014347,,0.5444633567089459,204.94391399116046,8.311507476999994,,,,,,,,,0.4058366528389381,,,,40.72067733317668,,,79.3252137115854,,,,,,0.1494256361299999,,,0.009828794384999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,,,,0.1290668844971865,2977.32144168827,360.37930905631913,,,,,,,0.0006939079177809768,,0.5402523289276703,209.18860820918914,8.366889247360007,,,,,,,,,0.41193238387994535,,,,40.828561396130134,,,77.45332619866168,,,,,,0.1495660171040001,,,0.009371514532800008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7758.7099609375,,,,,,,,,,,
2017-09-18,,,,0.1450594948134798,3354.75242399352,398.9896360554378,,,,,,,0.0007666219728652358,,0.5909032021441347,240.77003132729763,9.861533728000014,,,,,,,,,0.505321892715332,,,,44.876036747057114,,,84.30225213506543,,,,,,0.15833269992000024,,,0.011227168524000016,,,,,,,,,3362.85888671875,11153.5302734375,2059.080078125,5779.0,5720.60009765625,3968.31005859375,32423.759765625,727.2999877929688,75990.0,22331.349609375,5229.31982421875,7253.2998046875,12559.3896484375,2503.8701171875,15236.7001953125,28159.76953125,,6454.64013671875,5884.61083984375,,1783.6600341796875,2418.2099609375,23913.919921875,50258.421875,1018.72998046875,,12111.4501953125,7764.52978515625,1441.0799560546875,3241.85009765625,3526.739990234375,1298.22998046875,10631.5703125,10.149999618530272,2606.1298828125,49.90999984741211,1306.300048828125,17.070999145507812,
2017-09-19,,,,0.14033701633915813,3250.39762588542,443.1000379356374,,,,,,,0.0007010832107383022,,0.56082376628226,233.7971471951945,9.609133203199985,,,,,,,,,0.4731091414115801,,,,43.308033702694104,,,81.78956501346427,,,,,,0.15334063756799976,,,0.009827719641799985,,,,,,,,,3356.844970703125,11083.900390625,2048.989990234375,5772.39990234375,5713.60009765625,3973.030029296875,32402.369140625,728.9299926757812,75974.0,22370.80078125,5237.43994140625,7275.2998046875,12561.7900390625,2506.64990234375,15293.0,28051.41015625,,6461.31982421875,5901.326171875,,1776.6600341796875,2416.050048828125,24214.619140625,50265.4609375,1019.3900146484376,20299.380859375,12131.73046875,7819.240234375,1440.4000244140625,3225.949951171875,3531.179931640625,1295.3699951171875,10576.1396484375,10.18000030517578,2613.97998046875,49.47999954223633,1306.199951171875,17.19499969482422,
2017-09-20,,,,0.14034353610580708,3249.44515178993,400.21663882094424,,,,,,,0.0007061307751417561,,0.5392032993058934,235.34147097138396,9.490299198899988,,,,,,,,,0.4776059300135964,,,,42.34692213660186,,,79.92334918926244,,,,,,0.15366136707999983,,,0.010300718884299988,,,,,,,,,3365.99609375,11191.1298828125,2057.530029296875,5769.7001953125,5709.10009765625,3965.489990234375,32400.509765625,728.3200073242188,76004.0,22412.58984375,5241.66015625,7272.0,12569.169921875,2508.239990234375,15389.599609375,28127.80078125,5241.47998046875,6456.0400390625,5906.5732421875,,1773.5799560546875,2412.199951171875,24334.8203125,50363.94921875,1018.5800170898438,20310.4609375,12147.5,7795.41015625,1445.4200439453125,3218.070068359375,3525.550048828125,,10519.169921875,9.779999732971191,2607.550048828125,50.40999984741211,1312.0,17.250999450683594,
2017-09-21,,,,0.08019722295794837,3036.62336077048,349.16651513134343,,,,,,,0.0006187335218383738,,0.49640551225312,215.4938904214069,8.4366212434,,,,,,,,,0.41776692904324997,,,,38.75936121782824,,,72.23729524576196,,,,,,0.14341452610099997,,,0.008926591091599998,,,,,,,,,3357.81201171875,11098.33984375,2060.239990234375,5716.7001953125,5655.39990234375,3968.669921875,32370.0390625,728.4199829101562,75604.0,22359.23046875,5267.2900390625,7263.89990234375,12600.0302734375,2500.60009765625,15454.900390625,28110.330078125,5288.0,6422.68994140625,,,1771.0400390625,2406.5,24578.69921875,50545.75,1020.6799926757812,20347.48046875,12133.6298828125,7814.77978515625,1444.1800537109375,3213.820068359375,3539.590087890625,,10578.4404296875,9.670000076293944,2607.550048828125,50.54999923706055,1290.5999755859375,16.937000274658203,
2017-09-22,,,,0.07883930663705009,3031.11521095925,348.12420982619324,,,,,,,0.0006470747772108565,,0.513741490818729,220.47677601402313,8.617321314000018,,,,,,,,,0.42554538139897224,,,,39.88938557798526,,,73.94402465380277,,,,,,0.1451740440600003,,,0.00904083591600002,,,,,,,,,3352.529052734375,11069.8203125,2051.6298828125,5740.60009765625,5682.10009765625,3957.9599609375,31922.439453125,732.3900146484375,75390.0,22349.58984375,5281.2900390625,7310.60009765625,12592.349609375,2502.219970703125,15454.2001953125,27880.529296875,5289.919921875,6426.919921875,5911.7080078125,,,,24994.48046875,50313.51171875,1022.5,20296.44921875,12151.7998046875,,1450.780029296875,3220.25,3541.419921875,,10449.6796875,9.59000015258789,2613.1298828125,50.65999984741211,1293.300048828125,16.902999877929688,
2017-09-23,,,,0.07388252950823349,3149.29793300228,357.12607875542886,,,,,,,0.0007864491359288324,,0.5157158195057937,237.00596708881528,8.852384051999989,,,,,,,,,0.45286830039533427,,,,40.6864218065385,,,76.60109602699455,,,,,,0.1486619098199998,,,0.009930877667999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,,,,0.07165892930515153,3079.45549227123,353.081041080184,,,,,,,0.0007481401870634173,,0.49534677971124846,235.36845823473772,8.772700219200019,,,,,,,,,0.4370962142721517,,,,39.41666548020727,,,75.01391932745892,,,,,,0.14723555452200032,,,0.009739394492800021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7869.77001953125,,,,,,,,,,,
2017-09-25,,,,0.08647476992168554,3261.96793367354,372.0254674196577,,,,,,,0.0009593263492658698,,0.509799554567433,243.03024965727022,9.149307181999992,,,,,,,,,0.46669334924378614,,,,42.82294422334093,,,78.18937707996507,,,,,,0.15296480809199986,,,0.010145772226799991,,,,,,,,,3341.549072265625,10930.669921875,2069.110107421875,5741.7001953125,5683.7001953125,3963.199951171875,31626.630859375,732.52001953125,74443.0,22296.08984375,5267.1298828125,7301.2998046875,12594.8095703125,2496.659912109375,15516.2001953125,27500.33984375,5261.72998046875,6370.58984375,5894.61181640625,,1769.1400146484375,2380.39990234375,25047.1796875,50368.171875,1023.219970703125,20397.580078125,12141.5595703125,7887.18017578125,1451.9599609375,3215.909912109375,3537.81005859375,1290.949951171875,10335.8896484375,10.210000038146973,2629.7099609375,52.220001220703125,1306.800048828125,17.05900001525879,
2017-09-26,,,,0.07606899673999992,3268.97278642028,373.8625713123492,,,,,,,0.000950328143216437,,0.5074835078136396,240.89625337660783,9.596416375900006,,,,,,,,,0.43341264924127965,,,,43.45391528834581,,,78.6534613124318,,,,,,0.1592931983130001,,,0.010499492718700007,,,,,,,,,3343.5830078125,10950.76953125,2071.1298828125,5729.60009765625,5671.0,3968.47998046875,31599.759765625,729.4299926757812,74319.0,22284.3203125,5268.759765625,7285.7001953125,12605.2001953125,2496.840087890625,15474.099609375,27513.009765625,5264.10986328125,6380.16015625,5863.9619140625,3916.97998046875,1765.5899658203125,2374.320068359375,25166.2109375,50359.46875,1024.449951171875,20330.189453125,12127.919921875,7913.77978515625,1456.8599853515625,3212.0400390625,3536.3798828125,1291.8199462890625,10257.01953125,10.170000076293944,2620.010009765625,51.880001068115234,1297.0,16.804000854492188,
2017-09-27,,,,0.09793239672703141,3518.95065494184,386.8653172461277,,,,,,,0.0009527044251451863,,0.548216330258276,257.1850034227488,10.801448820000013,,,,,,,,,0.4656571627183695,,,,47.030408486669366,,,85.56469439711462,,,,,,0.1729159595220002,,,0.012365743748400014,,,,,,,,,3345.27197265625,11036.7802734375,2081.1201171875,5725.5,5664.2998046875,3986.81005859375,31159.810546875,732.8099975585938,73797.0,22340.7109375,5281.9599609375,7313.5,12657.41015625,2507.0400390625,15609.7001953125,27642.4296875,5299.509765625,6453.259765625,5863.02685546875,3885.090087890625,1764.239990234375,2372.570068359375,25271.189453125,50169.12890625,1027.489990234375,20267.05078125,12157.650390625,7913.6201171875,1484.81005859375,3236.14990234375,3555.169921875,1291.97998046875,10326.6796875,9.869999885559082,2629.77001953125,52.13999938964844,1283.4000244140625,16.74799919128418,
2017-09-28,,,,0.1184548402346264,3509.77304398893,378.0121916443327,,,,,,,0.0009123005661248915,,0.6800064657659074,249.8194719811238,10.847495190000012,,,,,,,,,0.4993516338377554,,,,45.181859924726695,,,81.76843518585045,,,,,,0.1672056565200002,,,0.011747753682000013,,,,,,,,,3339.64208984375,11031.419921875,2071.639892578125,5731.5,5670.39990234375,4001.31005859375,31282.48046875,733.77001953125,73567.0,22381.19921875,5293.77001953125,7322.7998046875,12704.650390625,2510.06005859375,15618.2998046875,27421.599609375,5309.47021484375,6453.4501953125,5841.046875,3879.22998046875,1758.06005859375,2373.139892578125,25597.009765625,50137.0,1030.699951171875,20363.109375,12179.3095703125,7930.39990234375,1488.7900390625,3227.139892578125,3563.639892578125,1290.989990234375,10296.4501953125,9.550000190734863,2630.7900390625,51.560001373291016,1285.5,16.773000717163086,
2017-09-29,,,,0.11187411432069792,3496.06607252181,368.6885468889741,,,,,,,0.000900282860015637,,0.6054962837293297,243.86595710698128,10.584905310000005,,,,,,,,,0.49146786380327356,,,,43.83619431249141,,,79.53090860170242,,,,,,0.16385929422000006,,,0.011166141924000004,,,,,,,,,3348.943115234375,11087.1904296875,2077.18994140625,5744.89990234375,5681.60009765625,4017.75,31283.720703125,738.7899780273438,74294.0,22405.08984375,5329.81005859375,7372.7998046875,12828.8603515625,2519.360107421875,15634.900390625,27554.30078125,5341.93017578125,6495.9599609375,5900.85400390625,3930.8701171875,1755.5799560546875,2394.469970703125,26078.2890625,50346.05859375,1036.5400390625,20356.279296875,12209.16015625,,1490.8599853515625,3219.909912109375,3594.85009765625,,10329.9404296875,9.510000228881836,2639.2900390625,51.66999816894531,1281.5,16.60700035095215,
2017-09-30,,,,0.1455094560855976,3637.73640213994,364.34648949621175,,,,,,,0.0009525905792266878,,0.6099243464948962,251.6143724451806,10.964947889999996,,,,,,,,,0.5241873937562761,,,,46.031337922708325,,,80.4565788616272,,,,,,0.16668718343999994,,,0.011724863765999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,,,,0.08567425390280098,3681.74705211865,351.3695705543798,,,,,,,0.0009037409541037642,,0.5976581165086954,253.77967976964905,10.799369940000018,,,,,,,,,0.511723695870871,,,,45.72185132485065,,,78.7457852052206,,,,,,0.17222303765000027,,,0.01161674956000002,,,,,,,,,,,,5791.2998046875,5729.2998046875,,,,,,,,,,,,,,,,,,,,,,,7928.89013671875,,,,,,,,,,,
2017-10-02,,,,0.09192700383738399,3735.35163906477,355.58713875383194,,,,,,,0.0009052951693931306,,0.5679938898802592,252.1068856631871,10.610150371099996,,,,,,,,,0.4842432838716672,,,,45.300133371167064,,,77.83217100180495,,,,,,0.17286244087699992,,,0.011017062978599996,,,,,,,,,,,2075.719970703125,5764.2001953125,5701.39990234375,4031.639892578125,,745.0499877929688,74360.0,22557.599609375,5350.43994140625,7438.7998046875,12902.650390625,2529.1201171875,15705.0,,5371.43017578125,6516.72021484375,5914.02978515625,3907.280029296875,1754.780029296875,,26350.75,50501.16015625,1040.8800048828125,20400.779296875,12264.66015625,7933.419921875,1509.469970703125,3262.10009765625,3602.68994140625,1303.02001953125,10465.16015625,9.449999809265137,2651.02001953125,50.58000183105469,1272.699951171875,16.584999084472656,
2017-10-03,,,,0.10596176536092514,3677.95089763711,344.22378089682786,,,,,,,0.0008721097631904583,,0.5575024310823998,248.8352535293807,10.487058871100004,,,,,,,,,0.47540352508325984,,,,44.342780716258765,,,79.34080889353079,,,,,,0.17325349169400006,,,0.010604744601300004,,,,,,,,,,,2076.81005859375,5719.60009765625,5652.10009765625,4045.320068359375,31497.380859375,748.7999877929688,76763.0,22641.669921875,5367.41015625,7468.10009765625,,2534.580078125,15728.5,28173.2109375,5420.14013671875,6531.7099609375,5939.453125,3939.860107421875,1759.6700439453125,,26672.970703125,50615.2890625,1044.5699462890625,20614.0703125,12302.8798828125,7949.68994140625,1511.969970703125,3246.080078125,3605.72998046875,1305.4599609375,10469.349609375,9.510000228881836,2666.889892578125,50.41999816894531,1271.5,16.58099937438965,
2017-10-04,,,,0.10955664918919944,3599.10148453349,305.1036204809662,,,,,,,0.000862787785893832,,0.5385525590079108,249.2435682544079,10.16840893499999,,,,,,,,,0.464087359442146,,,,43.71525427405132,,,77.01337897259017,,,,,,0.18193329174299983,,,0.01006047325169999,,,,,,,,,,,2077.090087890625,5720.2998046875,5651.7998046875,4044.389892578125,31671.7109375,749.1500244140625,76591.0,22661.640625,5363.22998046875,7467.60009765625,12970.51953125,2537.739990234375,15721.0,28379.1796875,5450.490234375,6534.6298828125,5951.47509765625,4000.0,1761.8399658203125,,26476.76953125,50565.2890625,1044.1800537109375,20626.66015625,12304.669921875,7974.7001953125,1507.760009765625,3236.64990234375,3594.909912109375,,,9.630000114440918,2653.300048828125,49.97999954223633,1273.699951171875,16.562999725341797,
2017-10-05,,,,0.11151380721340949,3663.39708322633,302.8833813816438,,,,,,,0.000844893275469551,,0.5384586194181511,250.7960820364767,10.184707091399993,,,,,,,,,0.4592749556750494,,,,43.890649216892086,,,77.92956663958788,,,,,,0.20213754957899988,,,0.012406885548899993,,,,,,,,,,,2088.320068359375,5777.39990234375,5710.7001953125,4064.179931640625,31592.029296875,752.27001953125,76618.0,22775.390625,5379.2099609375,7508.0,12968.0498046875,2552.070068359375,15776.2998046875,,5439.1298828125,6585.35986328125,5901.90576171875,4004.199951171875,1759.0899658203125,,27015.580078125,50480.921875,1048.1400146484375,20628.560546875,12338.9296875,7977.33984375,1512.0899658203125,3261.840087890625,3613.5400390625,,10518.26953125,9.1899995803833,2652.889892578125,50.790000915527344,1269.9000244140625,16.582000732421875,
2017-10-06,,,,0.11560947535557482,3705.43190242227,309.2209046716264,,,,,,,0.0008683137441051823,,0.5380924027288418,262.2615949637634,10.482998278399988,,,,,,,,,0.4285840706396474,,,,44.25069510983432,,,77.24670124911604,,,,,,0.19922861691199978,,,0.015781346094399983,,,,,,,,,,,2093.860107421875,,,4047.3701171875,31814.220703125,754.219970703125,76055.0,22773.669921875,5359.89990234375,7522.89990234375,12955.9404296875,2549.330078125,15728.2998046875,28458.0390625,5485.6298828125,6590.18017578125,5905.3779296875,3990.389892578125,1764.0,,26797.7890625,50302.9609375,1043.3299560546875,20690.7109375,12317.6904296875,,1510.219970703125,3291.2900390625,3603.320068359375,,10532.8095703125,9.649999618530272,2651.840087890625,49.290000915527344,1271.5999755859375,16.733999252319336,
2017-10-07,,,,0.1102944058869365,3755.34238634445,305.94053384850247,,,,,,,0.0008717382281340697,,0.5015294255083694,263.9371513519711,10.499830494500001,,,,,,,,,0.45839325114005386,,,,44.51195556154285,,,77.75405676932517,,,,,,0.20340666894000003,,,0.017786958211500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,,,,0.11074168523719459,3885.61096834637,290.22513723529755,,,,,,,0.0008912887568499092,,0.5164779684497277,261.51343166394156,10.313516637800008,,,,,,,,,0.4247240547258255,,,,45.092749582907096,,,76.11068810490535,,,,,,0.23833500718200018,,,0.015931924848400014,,,,,,,,,,,,5805.10009765625,5739.2998046875,,,,,,,,,,,,,,,,,,,,,,,8010.27978515625,,,,,,,,,,,
2017-10-09,,,,,4053.2982698713,268.7722192993746,,,,,,,0.0008153240128613404,,0.47894220165312484,252.0372659629249,9.792537361599999,,,,,,,,,0.39643183864991166,,,,42.35223039703457,,,72.73326428485238,,,,,,0.21234597012399997,,,0.015006002211199998,,,,,,,,,3374.3779296875,11264.26953125,2096.2900390625,5807.10009765625,5738.10009765625,4054.39990234375,31846.890625,752.6300048828125,75727.0,22761.0703125,5365.830078125,7507.89990234375,12976.400390625,2544.72998046875,,28326.58984375,,6579.72998046875,5914.93310546875,3984.06005859375,1764.030029296875,,,50071.94140625,1045.43994140625,,12293.9501953125,8037.81005859375,1503.56005859375,3291.56005859375,3610.5,1316.06005859375,,10.329999923706056,2638.389892578125,49.58000183105469,1281.800048828125,16.916000366210938,
2017-10-10,,,,0.11855660702608171,4036.65669138855,274.369128943271,,,,,,,0.0008311892364257132,,0.4724665288044433,253.83536240256063,9.764109118400002,,,,,,,,,0.40240808282227214,,,,42.800121378509665,,,73.5400035573001,,,,,,0.21952762811200008,,,0.015459973443200005,,,,,,,,,3382.988037109375,11329.509765625,2086.909912109375,5840.7998046875,5772.10009765625,4055.239990234375,31924.41015625,755.8400268554688,76897.0,22830.6796875,5363.64990234375,7538.2998046875,12949.25,2550.639892578125,15770.400390625,28490.830078125,5477.31982421875,6587.25,5905.76220703125,4051.489990234375,1761.1300048828125,2433.81005859375,27097.259765625,49982.94140625,1045.969970703125,20823.509765625,12346.58984375,8060.97998046875,1508.010009765625,3288.949951171875,3598.7900390625,1311.93994140625,,10.079999923706056,2652.659912109375,50.91999816894531,1290.5999755859375,17.155000686645508,
