id,prices,date,market_caps
filecoin,54.838375953167294,2021-05-29,4064044321.336021
filecoin,56.21374113121024,2021-05-30,4209502629.33235
filecoin,56.07277388231208,2021-05-31,4170586257.645659
filecoin,59.37708416930605,2021-06-01,4462487048.988901
filecoin,56.735901780196286,2021-06-02,4287695748.8166723
filecoin,57.461401486542556,2021-06-03,4351086996.55058
filecoin,73.9761638810429,2021-06-04,5725387966.447466
filecoin,72.41527210446144,2021-06-05,5554842413.355471
filecoin,72.62223066413868,2021-06-06,5558045930.993566
filecoin,71.32936207245562,2021-06-07,5492597461.869168
filecoin,66.5492752417312,2021-06-08,5179059018.393839
filecoin,62.613905571506905,2021-06-09,4872166342.681262
filecoin,63.80983314370259,2021-06-10,4983362369.245329
filecoin,60.66090113562126,2021-06-11,4737829518.298954
filecoin,58.497736656538514,2021-06-12,4587321241.121542
filecoin,57.63650877283844,2021-06-13,4533945400.46063
filecoin,60.74771846933953,2021-06-14,4757152921.697392
filecoin,62.01462900829092,2021-06-15,4895304027.766729
filecoin,60.18218617131705,2021-06-16,4770390661.506095
filecoin,57.86872487731834,2021-06-17,4592426380.249805
filecoin,57.98647311479945,2021-06-18,4617783099.004457
filecoin,55.24109132562069,2021-06-19,4434311260.568726
filecoin,54.814209038907954,2021-06-20,4404554576.198571
filecoin,53.33374378369579,2021-06-21,4301281216.06383
