date,000001_ss,399001_sz,imoex_me,aord,axjo,bfx,bsesn,buk100p,bvsp,dji,fchi,ftse,gdaxi,gspc,gsptse,hsi,ipsa,ixic,jkse,jn0u_jo,klse,ks11,merv,mxx,n100,n225,nya,nz50,rut,sti,stoxx50e,ta125_ta,twii,vix,xax
2019-08-30,2886.239990234375,9365.6796875,2740.0400390625,6698.2001953125,6604.2001953125,3570.81005859375,37332.7890625,719.1400146484375,101135.0,26403.279296875,5480.47998046875,7207.2001953125,11939.2802734375,2926.4599609375,16442.099609375,25724.73046875,,7962.8798828125,6328.47021484375,3491.639892578125,1612.1400146484375,1967.7900390625,24608.560546875,42622.5,1064.0899658203125,20704.369140625,12736.8798828125,,1494.8399658203125,3106.52001953125,3426.760009765625,,10618.0498046875,18.979999542236328,2419.550048828125
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,10800.0,,,,,,,
2019-09-02,2924.10595703125,9569.4697265625,2773.010009765625,6677.5,6579.39990234375,3573.300048828125,,729.0700073242188,100626.0,,5493.0400390625,7281.89990234375,11953.7802734375,,,25626.55078125,,,6290.5458984375,3460.570068359375,,1969.18994140625,26195.41015625,42108.23046875,1066.699951171875,20620.189453125,,10953.919921875,,3082.9599609375,3432.5400390625,1478.0799560546875,10634.849609375,,
2019-09-03,2930.14990234375,9633.6904296875,2774.199951171875,6673.5,6573.39990234375,3562.429931640625,36562.91015625,726.5599975585938,99681.0,26118.01953125,5466.06982421875,7268.2001953125,11910.8603515625,2906.27001953125,16399.19921875,25527.849609375,,7874.16015625,6261.58984375,3472.830078125,1591.52001953125,1965.68994140625,23079.3203125,41826.55078125,1062.199951171875,20625.16015625,12663.400390625,11008.1298828125,1472.280029296875,3090.6298828125,3420.739990234375,1467.780029296875,10558.2099609375,19.65999984741211,2408.639892578125
2019-09-04,2957.409912109375,9700.3203125,2793.360107421875,6656.10009765625,6553.0,3588.530029296875,36724.73828125,731.5800170898438,101201.0,26355.470703125,5532.06982421875,7311.2998046875,12025.0400390625,2937.780029296875,16448.80078125,26523.23046875,,7976.8798828125,6269.6640625,3557.860107421875,1599.8900146484375,1988.530029296875,24664.55078125,42324.46875,1073.6600341796875,20649.140625,12796.3203125,11106.669921875,1484.760009765625,3130.570068359375,3450.830078125,1479.9100341796875,10657.3095703125,17.329999923706055,2443.610107421875
2019-09-05,2985.860107421875,9783.5,2807.06005859375,6720.7998046875,6613.2001953125,3619.5400390625,36644.421875,726.9099731445312,102243.0,26728.150390625,5593.3701171875,7271.2001953125,12126.7802734375,2976.0,16574.80078125,26515.529296875,,8116.830078125,6306.80322265625,3588.679931640625,1599.75,2004.75,26932.140625,42731.48046875,1082.4300537109375,21085.939453125,12917.759765625,11218.990234375,1510.75,3147.06005859375,3484.699951171875,1480.6400146484375,10756.9296875,16.270000457763672,2462.739990234375
2019-09-06,2999.60009765625,9823.419921875,2797.550048828125,6752.7001953125,6647.2998046875,3617.110107421875,36981.76953125,728.1500244140625,102935.0,26797.4609375,5603.990234375,7282.2998046875,12191.73046875,2978.7099609375,16535.30078125,26690.759765625,,8103.06982421875,6308.9501953125,3621.0,1604.469970703125,2009.1300048828125,27659.66015625,42707.66015625,1082.530029296875,21199.5703125,12933.3798828125,,1505.1700439453125,3144.47998046875,3495.18994140625,,10780.6396484375,15.0,2462.360107421875
2019-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,11202.9296875,,,,,,,
2019-09-09,3024.739990234375,10001.9296875,2786.6298828125,6760.10009765625,6648.0,3647.75,37145.44921875,723.3499755859375,103181.0,26835.509765625,5588.9501953125,7235.7998046875,12226.099609375,2978.429931640625,16495.099609375,26681.400390625,,8087.43994140625,6326.212890625,3619.31005859375,,2019.550048828125,27176.41015625,42662.46875,1080.4300537109375,21318.419921875,12960.7197265625,11142.580078125,1524.22998046875,3146.330078125,3495.02001953125,1490.4300537109375,,15.270000457763672,2480.3701171875
2019-09-10,3021.199951171875,9964.9296875,2787.52001953125,6728.0,6614.10009765625,3663.659912109375,,727.0800170898438,103032.0,26909.4296875,5593.2099609375,7268.0,12268.7099609375,2979.389892578125,16537.30078125,26683.6796875,,8084.16015625,6336.6728515625,3624.110107421875,1595.8499755859375,2032.0799560546875,28432.16015625,42588.1015625,1079.3599853515625,21392.099609375,12993.9599609375,10924.8798828125,1541.6099853515625,3155.7099609375,3498.989990234375,1497.1700439453125,10753.580078125,15.199999809265137,2520.050048828125
2019-09-11,3008.81005859375,9853.7197265625,2817.050048828125,6752.2001953125,6638.0,3677.360107421875,37270.8203125,734.0599975585938,103446.0,27137.0390625,5618.06005859375,7338.0,12359.0703125,3000.929931640625,16611.099609375,27159.060546875,,8169.68017578125,6381.9541015625,3673.139892578125,1602.300048828125,2049.199951171875,28617.919921875,42749.171875,1085.8699951171875,21597.759765625,13082.41015625,10905.0595703125,1575.7099609375,3204.52001953125,3516.820068359375,1512.1700439453125,10790.349609375,14.609999656677246,2538.7099609375
2019-09-12,3031.239990234375,9919.7998046875,2799.989990234375,6765.7001953125,6654.89990234375,3697.659912109375,37104.28125,734.5800170898438,104371.0,27182.44921875,5642.85986328125,7344.7001953125,12410.25,3009.570068359375,16643.30078125,27087.630859375,,8194.4697265625,6342.173828125,3737.580078125,1601.0,,29114.76953125,42670.41015625,1091.7099609375,21759.609375,13116.0498046875,10863.41015625,1575.0699462890625,3194.9599609375,3538.860107421875,1520.800048828125,10827.5498046875,14.220000267028809,2528.85009765625
2019-09-13,,,2791.739990234375,6777.10009765625,6669.2001953125,3730.239990234375,37384.98828125,737.5499877929688,103501.0,27219.51953125,5655.4599609375,7367.5,12468.5302734375,3007.389892578125,16682.400390625,27352.689453125,,8176.7099609375,6334.8427734375,3788.340087890625,1601.25,,30136.279296875,42841.4609375,1093.5899658203125,21988.2890625,13124.33984375,,1578.1400146484375,3211.489990234375,3550.110107421875,,,13.739999771118164,2536.550048828125
2019-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,10831.75,,,,,,,
2019-09-16,3030.75,9918.08984375,2834.320068359375,6782.0,6673.5,3700.18994140625,37123.30859375,735.0599975585938,103680.0,27076.8203125,5602.22998046875,7321.39990234375,12380.3095703125,2997.9599609375,16751.30078125,27124.55078125,,8153.5400390625,6219.43505859375,3816.219970703125,,2062.219970703125,30561.26953125,,1084.489990234375,,13107.98046875,10868.0302734375,1584.5999755859375,3203.929931640625,3518.449951171875,1514.260009765625,10898.1298828125,14.670000076293944,2563.97998046875
2019-09-17,2978.1201171875,9722.7998046875,2820.860107421875,6801.7001953125,6695.2998046875,3690.840087890625,36481.08984375,732.4199829101562,104617.0,27110.80078125,5615.509765625,7320.39990234375,12372.6103515625,3005.699951171875,16834.80078125,26790.240234375,,8186.02001953125,6236.68994140625,3714.469970703125,1604.300048828125,2062.330078125,30150.650390625,43448.94140625,1087.300048828125,22001.3203125,13131.41015625,10774.849609375,1578.2900390625,3183.0,3521.260009765625,,10874.5,14.4399995803833,2571.43994140625
2019-09-18,2985.659912109375,9753.3095703125,2818.60009765625,6791.2001953125,6681.60009765625,3680.090087890625,36563.87890625,732.469970703125,104532.0,27147.080078125,5620.64990234375,7314.10009765625,12389.6201171875,3006.72998046875,16800.30078125,26754.119140625,,8177.39013671875,6276.6328125,3681.719970703125,1599.489990234375,2070.72998046875,30071.099609375,43070.33984375,1088.5699462890625,21960.7109375,13119.3095703125,10801.0498046875,1568.3399658203125,3166.840087890625,3528.0400390625,1521.530029296875,10929.4501953125,13.949999809265137,2572.360107421875
2019-09-19,2999.280029296875,9852.2001953125,2794.77001953125,6825.2001953125,6717.5,3705.6201171875,36093.46875,736.7000122070312,104339.0,27094.7890625,5659.080078125,7356.39990234375,12457.7001953125,3006.7900390625,16858.400390625,26468.94921875,,8182.8798828125,6244.47021484375,3666.300048828125,1596.280029296875,2080.35009765625,30414.400390625,43017.4609375,1094.1600341796875,22044.44921875,13111.25,10829.3896484375,1561.469970703125,3158.800048828125,3552.64990234375,1525.550048828125,10894.7001953125,14.050000190734863,2562.469970703125
2019-09-20,3006.449951171875,9881.25,2796.409912109375,6839.0,6730.7998046875,3738.719970703125,38014.62109375,734.1599731445312,104817.0,26935.0703125,5690.77978515625,7344.89990234375,12468.009765625,2992.070068359375,16899.69921875,26435.669921875,,8117.669921875,6231.47314453125,3624.830078125,1597.4100341796875,2091.52001953125,30060.4609375,43559.44921875,1098.68994140625,22079.08984375,13093.7998046875,,1559.760009765625,3159.679931640625,3571.389892578125,,10929.6904296875,15.31999969482422,2570.31005859375
2019-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,10873.330078125,,,,,,,
2019-09-23,2977.080078125,9781.1396484375,2785.4599609375,6861.10009765625,6749.7001953125,3693.469970703125,39090.03125,733.739990234375,104638.0,26949.990234375,5630.759765625,7326.10009765625,12342.330078125,2991.780029296875,16867.19921875,26222.400390625,,8112.4599609375,6206.19921875,3589.239990234375,1592.9300537109375,2091.699951171875,29152.05078125,43507.94921875,1088.81005859375,,13085.330078125,10858.7099609375,1558.25,3143.239990234375,3536.969970703125,1519.4100341796875,10919.01953125,14.90999984741211,2568.330078125
2019-09-24,2985.340087890625,9811.3798828125,2754.530029296875,6856.60009765625,6748.89990234375,3678.159912109375,39097.140625,729.989990234375,103876.0,26807.76953125,5628.330078125,7291.39990234375,12307.150390625,2966.60009765625,16798.30078125,26281.0,,7993.6298828125,6137.60791015625,,1592.3299560546875,2101.0400390625,27819.80078125,43099.328125,1088.56005859375,22098.83984375,12992.259765625,10861.4404296875,1533.5899658203125,3155.4599609375,3532.050048828125,1523.699951171875,10918.009765625,17.049999237060547,2547.530029296875
2019-09-25,2955.429931640625,9671.0595703125,2760.2900390625,6814.7001953125,6710.2001953125,3678.8798828125,38593.51953125,729.219970703125,104481.0,26970.7109375,5583.7998046875,7290.0,12234.1796875,2984.8701171875,16784.30078125,25945.349609375,,8077.3798828125,6146.40380859375,3501.639892578125,1589.5799560546875,2073.389892578125,28212.41015625,43014.078125,1081.7099609375,22020.150390625,13037.6103515625,10822.76953125,1550.6500244140625,3125.820068359375,3513.030029296875,1518.3900146484375,10873.6904296875,15.960000038146973,2531.85009765625
2019-09-26,2929.090087890625,9464.83984375,2772.699951171875,6785.60009765625,6677.60009765625,3697.72998046875,38989.73828125,736.469970703125,105319.0,26891.119140625,5620.56982421875,7351.10009765625,12288.5400390625,2977.6201171875,16790.400390625,26041.9296875,,8030.66015625,6230.333984375,3522.610107421875,1593.0,2074.52001953125,28168.01953125,42984.75,1089.4100341796875,22048.240234375,13028.740234375,10836.5,1533.3299560546875,3125.81005859375,3532.179931640625,1532.52001953125,10871.990234375,16.06999969482422,2506.989990234375
2019-09-27,2932.169921875,9548.9599609375,2757.97998046875,6824.10009765625,6716.10009765625,3712.080078125,38822.5703125,743.1699829101562,105078.0,26820.25,5640.580078125,7426.2001953125,12380.9404296875,2961.7900390625,16694.30078125,25954.810546875,,7939.6298828125,6196.88916015625,3501.139892578125,1584.1400146484375,2049.929931640625,28877.509765625,42857.578125,1093.18994140625,21878.900390625,12971.98046875,,1520.47998046875,3125.6298828125,3545.8798828125,,10829.6796875,17.219999313354492,2499.919921875
2019-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,10925.6201171875,,,,,,,
2019-09-30,2905.18994140625,9446.240234375,2747.179931640625,6800.60009765625,6688.2998046875,3714.419921875,38667.328125,743.1099853515625,104745.0,26916.830078125,5677.7900390625,7408.2001953125,12428.080078125,2976.739990234375,16658.599609375,26092.26953125,,7999.33984375,6169.10205078125,3460.610107421875,1583.9100341796875,2063.050048828125,29066.9609375,43011.26953125,1099.1700439453125,21755.83984375,13004.740234375,10996.990234375,1523.3699951171875,3119.989990234375,3569.449951171875,,,16.239999771118164,2488.159912109375
2019-10-01,,,2758.830078125,6853.0,6742.7998046875,3666.139892578125,38305.41015625,736.8800048828125,104053.0,26573.0390625,5597.6298828125,7360.2998046875,12263.830078125,2940.25,16447.69921875,,,7908.68017578125,6138.25,3429.300048828125,1589.43994140625,2072.419921875,30066.130859375,42937.16015625,1084.7099609375,21885.240234375,12835.349609375,10951.6396484375,1493.4300537109375,3146.030029296875,3518.25,,10967.650390625,18.559999465942383,2470.56005859375
2019-10-02,,,2719.389892578125,6753.2998046875,6639.89990234375,3566.3701171875,,713.3900146484375,101031.0,26078.619140625,5422.77001953125,7122.5,11925.25,2887.610107421875,16311.0,26042.689453125,,7785.25,6055.4248046875,3382.409912109375,1574.9000244140625,2031.9100341796875,30792.05078125,42222.8984375,1052.780029296875,21778.609375,12608.4296875,10821.2099609375,1479.6300048828125,3103.449951171875,3413.31005859375,1519.699951171875,10947.8798828125,20.559999465942383,2434.8701171875
2019-10-03,,,2707.469970703125,6611.7001953125,,3574.760009765625,38106.87109375,,101516.0,26201.0390625,5438.77001953125,7077.60009765625,,2910.6298828125,16369.0,26110.310546875,,7872.259765625,6038.52880859375,3386.169921875,1564.1199951171875,,30365.900390625,42443.30859375,1055.0799560546875,21341.740234375,12685.76953125,10892.8203125,1486.3499755859375,3087.969970703125,3417.3701171875,1518.8199462890625,10875.91015625,19.1200008392334,2433.300048828125
2019-10-04,,,2692.550048828125,6636.89990234375,6517.10009765625,3610.639892578125,37673.30859375,715.5399780273438,102551.0,26573.720703125,5488.31982421875,7155.39990234375,12012.8095703125,2952.010009765625,16449.400390625,25821.029296875,,7982.47021484375,6061.251953125,3426.469970703125,1557.6700439453125,2020.68994140625,31816.5,43416.8984375,1065.0899658203125,21410.19921875,12831.5498046875,,1500.699951171875,3078.360107421875,3446.7099609375,,10894.48046875,17.040000915527344,2448.919921875
2019-10-06,,,,6686.7001953125,6563.60009765625,,,,,,,,,,,,,,,,,,,,,,,10975.6201171875,,,,,,,
2019-10-07,,,2719.219970703125,6713.7001953125,6593.39990234375,3628.919921875,37531.98046875,720.3200073242188,100573.0,26478.01953125,5521.60986328125,7197.89990234375,12097.4296875,2938.7900390625,16421.80078125,,,7956.2900390625,6000.58203125,3452.840087890625,1559.0,2021.72998046875,30940.869140625,42952.2890625,1072.6400146484375,21375.25,12777.740234375,11016.150390625,1497.7900390625,3099.47998046875,3471.239990234375,1531.0799560546875,10935.0595703125,17.860000610351562,2427.469970703125
2019-10-08,2913.570068359375,9474.75,2707.889892578125,6667.0,6546.7001953125,3592.1201171875,,716.5599975585938,99981.0,26164.0390625,5456.6201171875,7143.2001953125,11970.2001953125,2893.06005859375,16294.0,25893.400390625,,7823.77978515625,6039.60107421875,3413.550048828125,1558.7900390625,2046.25,30257.259765625,42535.140625,1059.719970703125,21587.779296875,12590.91015625,10940.8603515625,1472.5999755859375,3110.85009765625,3432.760009765625,,11017.3095703125,20.280000686645508,2386.679931640625
2019-10-09,2924.860107421875,9506.5595703125,2713.02001953125,6662.89990234375,6547.10009765625,3607.550048828125,38177.94921875,717.25,101249.0,26346.009765625,5499.14013671875,7166.5,12094.259765625,2919.39990234375,16379.900390625,25682.810546875,,7903.740234375,6029.16015625,3415.800048828125,1551.22998046875,,30338.169921875,42501.921875,1066.5999755859375,21456.380859375,12691.16015625,10886.73046875,1479.4599609375,3089.89990234375,3462.110107421875,,10889.9599609375,18.63999938964844,2395.590087890625
2019-10-10,2947.7099609375,9638.099609375,2721.510009765625,6721.89990234375,6606.7998046875,3657.77001953125,37880.3984375,720.1900024414062,101817.0,26496.669921875,5569.0498046875,7186.39990234375,12164.2001953125,2938.1298828125,16422.69921875,25707.9296875,,7950.77978515625,6023.64111328125,3495.43994140625,1551.8699951171875,2028.1500244140625,31743.19921875,42929.76171875,1076.8599853515625,21551.98046875,12766.0,10923.7099609375,1485.3599853515625,3089.47998046875,3493.9599609375,1534.030029296875,,17.56999969482422,2402.409912109375
2019-10-11,2973.659912109375,9666.580078125,2708.070068359375,,,3727.919921875,38127.078125,724.3699951171875,103832.0,26816.58984375,5665.47998046875,7247.10009765625,12511.650390625,2970.27001953125,16415.19921875,26308.439453125,,8057.0400390625,6105.7998046875,3586.43994140625,1556.8399658203125,2044.6099853515625,31798.109375,43214.6015625,1094.1300048828125,21798.869140625,12926.919921875,,1511.9000244140625,3113.969970703125,3569.919921875,,,15.579999923706056,2431.610107421875
2019-10-13,,,,6757.89990234375,6642.60009765625,,,,,,,,,,,,,,,,,,,,,,,11026.599609375,,,,,,,
2019-10-14,3007.8798828125,9786.6396484375,2697.4599609375,6763.2998046875,6652.0,3713.56005859375,38214.46875,721.530029296875,104302.0,26787.359375,5643.080078125,7213.5,12486.5595703125,2966.14990234375,,26521.849609375,,8048.64990234375,6126.876953125,3566.9599609375,1567.5899658203125,2067.39990234375,,43299.53125,1090.5,,12896.2197265625,11045.33984375,1505.4300537109375,3124.449951171875,3556.260009765625,,11066.9501953125,14.56999969482422,2426.47998046875
2019-10-15,2991.050048828125,9671.73046875,2715.260009765625,6843.2001953125,6736.5,3757.239990234375,38506.08984375,722.5,104490.0,27024.80078125,5702.0498046875,7211.60009765625,12629.7900390625,2995.679931640625,16418.400390625,26503.9296875,,8148.7099609375,6158.166015625,3576.449951171875,1566.22998046875,2068.169921875,31333.6796875,43244.62890625,1100.989990234375,22207.2109375,13006.0400390625,11178.6396484375,1523.300048828125,3116.169921875,3598.64990234375,1551.030029296875,11111.7998046875,13.539999961853027,2429.93994140625
2019-10-16,2978.7099609375,9642.0595703125,2744.35009765625,6791.5,6684.7001953125,3761.02001953125,38598.98828125,717.6799926757812,105423.0,27001.98046875,5696.89990234375,7168.0,12670.1103515625,2989.68994140625,16427.19921875,26664.279296875,,8124.18017578125,6169.591796875,3581.2099609375,1574.9000244140625,2082.830078125,30759.2109375,43538.48828125,1098.8199462890625,22472.919921875,12994.8896484375,11141.8603515625,1525.06005859375,3134.7099609375,3599.25,1567.219970703125,11162.830078125,13.68000030517578,2424.780029296875
2019-10-17,2977.330078125,9645.3896484375,2748.639892578125,6758.39990234375,6649.7001953125,3776.409912109375,39052.05859375,720.1400146484375,105016.0,27025.880859375,5673.06982421875,7182.2998046875,12654.9501953125,2997.949951171875,16426.30078125,26848.490234375,,8156.85009765625,6181.01416015625,3608.25,1574.5,2077.93994140625,31995.130859375,43479.98046875,1095.7099609375,22451.859375,13039.23046875,11067.1201171875,1541.8399658203125,3126.139892578125,3588.6201171875,1567.97998046875,11186.8798828125,13.789999961853027,2437.14990234375
2019-10-18,2938.139892578125,9533.509765625,2752.909912109375,,,3757.780029296875,39298.37890625,716.5700073242188,104729.0,26770.19921875,5636.25,7150.60009765625,12633.599609375,2986.199951171875,16377.099609375,26719.580078125,,8089.5400390625,6191.94677734375,3596.389892578125,1571.1500244140625,2060.68994140625,31968.470703125,43178.62890625,1089.3900146484375,22492.6796875,13006.6396484375,,1535.47998046875,3114.159912109375,3579.409912109375,,11180.2197265625,14.25,2440.300048828125
2019-10-20,,,,6757.7001953125,6652.5,,,,,,,,,,,,,,,,,,,,,,,11062.75,,,,,,,
2019-10-21,2939.6201171875,9553.5703125,2761.14990234375,6778.60009765625,6672.2001953125,3784.0400390625,,717.1799926757812,106022.0,26827.640625,5648.35009765625,7163.60009765625,12747.9599609375,3006.719970703125,16418.5,26725.6796875,,8162.990234375,6198.98681640625,3627.6201171875,1570.9300537109375,2064.840087890625,32550.73046875,43405.4296875,1092.6300048828125,22548.900390625,13088.6103515625,11090.3896484375,1552.4100341796875,3139.14990234375,3600.080078125,,11184.150390625,14.0,2459.81005859375
2019-10-22,2954.3798828125,9642.08984375,2802.22998046875,6778.2001953125,6673.10009765625,3768.47998046875,38963.83984375,721.969970703125,107381.0,26788.099609375,5657.68994140625,7212.5,12754.6904296875,2995.989990234375,16391.5,26786.19921875,,8104.2998046875,6225.4970703125,3647.219970703125,1574.0899658203125,2088.860107421875,33262.640625,43363.5390625,1092.8900146484375,,13071.8603515625,10853.7900390625,1550.8699951171875,3160.669921875,3604.820068359375,1576.260009765625,11271.25,14.460000038146973,2464.550048828125
2019-10-23,2941.6201171875,9567.75,2821.580078125,6796.7001953125,6693.60009765625,3760.280029296875,39058.828125,726.8200073242188,107544.0,26833.94921875,5653.43994140625,7260.7001953125,12798.1904296875,3004.52001953125,16335.900390625,26566.73046875,,8119.7900390625,6257.80615234375,3618.050048828125,1568.7900390625,2080.6201171875,32775.140625,43546.48046875,1091.510009765625,22625.380859375,13114.3896484375,10831.51953125,1552.8599853515625,3144.280029296875,3606.889892578125,1572.25,11239.669921875,14.010000228881836,2471.080078125
2019-10-24,2940.919921875,9555.759765625,2877.050048828125,6841.0,6739.2001953125,3791.659912109375,39020.390625,732.969970703125,106986.0,26805.529296875,5684.330078125,7328.2998046875,12872.099609375,3010.2900390625,16369.2998046875,26797.94921875,,8185.7998046875,6339.64697265625,3606.449951171875,1571.1099853515625,2085.659912109375,33476.16015625,43776.6015625,1098.9300537109375,22750.599609375,13118.900390625,10788.6396484375,1548.489990234375,3168.8701171875,3621.3701171875,1571.449951171875,11320.1396484375,13.710000038146973,2471.889892578125
2019-10-25,2954.929931640625,9660.4404296875,2873.409912109375,,,3752.35009765625,39058.05859375,732.2000122070312,107364.0,26958.060546875,5722.14990234375,7324.5,12894.509765625,3022.550048828125,16404.5,26667.390625,,8243.1201171875,6252.34521484375,3599.39990234375,1570.0,2087.889892578125,34522.25,43389.16015625,1098.97998046875,22799.810546875,13146.240234375,,1558.7099609375,3185.530029296875,3624.679931640625,,11296.1201171875,12.649999618530272,2480.22998046875
2019-10-27,,,,6842.5,6740.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,2980.050048828125,9801.8701171875,2856.909912109375,6848.5,6745.39990234375,3770.840087890625,,734.0999755859375,108187.0,27090.720703125,5730.56982421875,7331.2998046875,12941.7099609375,3039.419921875,16387.5,26891.259765625,,8325.990234375,6265.3837890625,3657.090087890625,,2093.60009765625,33177.16015625,43765.48828125,1099.3299560546875,22867.26953125,13186.4296875,10793.75,1571.9300537109375,,3625.68994140625,1586.75,11315.01953125,13.109999656677246,2462.219970703125
2019-10-29,2954.179931640625,9746.0302734375,2886.47998046875,6794.7001953125,6689.5,3763.929931640625,39831.83984375,730.2999877929688,107556.0,27071.4609375,5740.14013671875,7306.2998046875,12939.6201171875,3036.889892578125,16418.099609375,26786.759765625,,8276.849609375,6281.13818359375,3648.070068359375,1577.7900390625,2092.68994140625,32544.19921875,43851.05859375,1099.3599853515625,22974.130859375,13209.6298828125,10789.5400390625,1577.0699462890625,3197.0400390625,3622.090087890625,1582.780029296875,11333.8701171875,13.199999809265137,2465.280029296875
2019-10-30,2939.320068359375,9681.5400390625,2911.14990234375,6772.89990234375,6663.39990234375,3767.320068359375,40051.87109375,733.6400146484375,108408.0,27186.689453125,5765.8701171875,7330.7998046875,12910.23046875,3046.77001953125,16501.400390625,26667.7109375,,8303.98046875,6295.7470703125,3561.25,1580.0,2080.27001953125,33889.03125,43741.62109375,1104.739990234375,22843.119140625,13244.009765625,10787.8203125,1572.8499755859375,3207.919921875,3620.2900390625,1576.9000244140625,11380.2802734375,12.329999923706056,2456.550048828125
2019-10-31,2929.06005859375,9635.330078125,2893.97998046875,6779.10009765625,6669.10009765625,3763.25,40129.05078125,727.1599731445312,107220.0,27046.23046875,5729.85986328125,7248.39990234375,12866.7900390625,3037.56005859375,16483.19921875,26906.720703125,,8292.3603515625,6228.31689453125,3580.0400390625,1597.97998046875,2083.47998046875,34995.19921875,43337.28125,1097.8900146484375,22927.0390625,13171.8095703125,10761.6904296875,1562.449951171875,3229.8798828125,3604.409912109375,1575.719970703125,11358.7099609375,13.220000267028809,2450.989990234375
2019-11-01,2958.199951171875,9802.330078125,2930.39990234375,,,3794.800048828125,40165.03125,729.0999755859375,108196.0,27347.359375,5761.89013671875,7302.39990234375,12961.0498046875,3066.909912109375,16594.099609375,27100.759765625,,8386.400390625,6207.19091796875,3606.77001953125,1593.3399658203125,2100.199951171875,35743.0390625,43814.55078125,1103.739990234375,22850.76953125,13300.26953125,,1589.3299560546875,3229.429931640625,3623.739990234375,,11399.5302734375,12.300000190734863,2476.4599609375
2019-11-03,,,,6799.7998046875,6686.89990234375,,,,,,,,,,,,,,,,,,,,,,,10801.5498046875,,,,,,,
2019-11-04,2975.489990234375,9868.1298828125,,6811.60009765625,6697.10009765625,3829.199951171875,40301.9609375,736.5900268554688,108601.0,27462.109375,5824.2998046875,7369.7001953125,13136.2802734375,3078.27001953125,16669.80078125,27547.30078125,,8433.2001953125,6180.34423828125,3695.4599609375,1603.56005859375,2130.239990234375,37278.5390625,43815.76171875,1114.0,,13355.4404296875,10841.5400390625,1597.4000244140625,3236.39990234375,3665.2099609375,1590.8499755859375,11556.849609375,12.829999923706056,2491.35009765625
2019-11-05,2991.56005859375,9938.6103515625,2949.550048828125,6773.2001953125,6660.2001953125,3851.8701171875,40248.23046875,739.219970703125,108451.0,27492.630859375,5846.89013671875,7388.10009765625,13148.5,3074.6201171875,16681.900390625,27683.400390625,,8434.6796875,6264.15185546875,3707.429931640625,1606.739990234375,2142.639892578125,36869.9609375,43611.83984375,1119.25,23251.990234375,13339.58984375,10759.1796875,1599.6099853515625,3248.6298828125,3676.52001953125,1589.469970703125,11644.0302734375,13.100000381469728,2508.510009765625
2019-11-06,2978.60009765625,9860.9697265625,2980.840087890625,6836.89990234375,6726.60009765625,3859.7099609375,40469.78125,738.8400268554688,108336.0,27492.560546875,5866.740234375,7396.7001953125,13179.8896484375,3076.780029296875,16745.599609375,27688.640625,,8410.6298828125,6217.544921875,3723.659912109375,1603.25,2144.14990234375,35500.48828125,43818.51171875,1123.43994140625,23303.8203125,13351.5703125,10795.0595703125,1589.5400390625,3262.68994140625,3688.739990234375,1583.77001953125,11653.0703125,12.619999885559082,2500.780029296875
2019-11-07,2978.7099609375,9917.490234375,3008.5400390625,6833.2001953125,6724.10009765625,3878.139892578125,40653.73828125,739.719970703125,109581.0,27674.80078125,5890.990234375,7406.39990234375,13289.4599609375,3085.179931640625,16805.80078125,27847.23046875,,8434.51953125,6165.6240234375,3727.699951171875,1609.3299560546875,2144.2900390625,35869.2109375,44119.8984375,1127.1300048828125,23330.3203125,13395.5498046875,10876.98046875,1593.989990234375,3285.719970703125,3706.679931640625,1584.5400390625,11606.5595703125,12.729999542236328,2510.1298828125
2019-11-08,2964.179931640625,9895.33984375,2973.18994140625,,,3876.93994140625,40323.609375,736.0800170898438,107629.0,27681.240234375,5889.7001953125,7359.39990234375,13228.5595703125,3093.080078125,16877.400390625,27651.140625,,8475.3095703125,6177.98583984375,3663.949951171875,1609.72998046875,2137.22998046875,34131.05078125,43702.23046875,1125.9599609375,23391.869140625,13407.7998046875,,1598.8599853515625,3264.300048828125,3699.64990234375,,11579.5400390625,12.06999969482422,2503.679931640625
2019-11-10,,,,6877.0,6772.5,,,,,,,,,,,,,,,,,,,,,,,10919.7900390625,,,,,,,
2019-11-11,2909.969970703125,9680.5703125,2961.4599609375,6857.10009765625,6753.0,3868.27001953125,40345.078125,732.489990234375,108215.0,27691.490234375,5893.81982421875,7328.5,13198.3701171875,3087.010009765625,16882.80078125,26926.55078125,,8464.2802734375,6148.740234375,3612.110107421875,1608.1500244140625,2124.090087890625,33661.109375,43595.6015625,1126.22998046875,23331.83984375,13388.1201171875,10926.3095703125,1594.77001953125,3240.64990234375,3696.820068359375,1571.0999755859375,11427.2802734375,12.6899995803833,2499.010009765625
