date,oil,gold,silver
2018-10-24,66.81999969482422,1227.800048828125,14.611000061035156
2018-10-25,67.33000183105469,1229.0999755859375,14.5649995803833
2018-10-26,67.58999633789062,1232.5,14.635000228881836
2018-10-29,67.04000091552734,1224.5,14.376999855041504
2018-10-30,66.18000030517578,1222.5999755859375,14.402999877929688
2018-10-31,65.30999755859375,1212.300048828125,14.229000091552734
2018-11-01,63.689998626708984,1236.0,14.729000091552734
2018-11-02,63.13999938964844,1230.9000244140625,14.706999778747559
2018-11-05,63.099998474121094,1229.800048828125,14.604000091552734
2018-11-06,62.209999084472656,1223.800048828125,14.458000183105469
2018-11-07,61.66999816894531,1226.199951171875,14.527999877929688
2018-11-08,60.66999816894531,1222.9000244140625,14.38599967956543
2018-11-09,60.189998626708984,1206.4000244140625,14.102999687194824
2018-11-12,59.93000030517578,1201.300048828125,13.973999977111816
2018-11-13,55.689998626708984,1199.199951171875,13.95199966430664
2018-11-14,56.25,1207.9000244140625,14.055000305175781
2018-11-15,56.459999084472656,1212.800048828125,14.237000465393066
2018-11-16,56.459999084472656,1220.800048828125,14.357999801635742
2018-11-19,56.7599983215332,1223.0999755859375,14.380999565124512
2018-11-20,53.43000030517578,1219.0,14.246999740600586
2018-11-21,54.630001068115234,1225.800048828125,14.479999542236328
2018-11-23,50.41999816894531,1221.0,14.220999717712402
2018-11-26,51.630001068115234,1220.199951171875,14.182999610900879
2018-11-27,51.560001373291016,1211.199951171875,14.062000274658203
2018-11-28,50.290000915527344,1221.4000244140625,14.303000450134277
2018-11-29,51.45000076293945,1224.0999755859375,14.27299976348877
2018-11-30,50.93000030517578,1220.199951171875,14.093999862670898
2018-12-03,52.95000076293945,1233.9000244140625,14.380999565124512
2018-12-04,53.25,1241.0999755859375,14.520999908447266
2018-12-06,51.4900016784668,1238.0999755859375,14.390000343322754
2018-12-07,52.61000061035156,1246.800048828125,14.571999549865723
2018-12-10,51.0,1243.699951171875,14.477999687194824
2018-12-11,51.650001525878906,1241.9000244140625,14.49899959564209
2018-12-12,51.150001525878906,1244.4000244140625,14.725000381469727
2018-12-13,52.58000183105469,1242.699951171875,14.729000091552734
2018-12-14,51.20000076293945,1237.0,14.512999534606934
2018-12-17,49.880001068115234,1247.4000244140625,14.638999938964844
2018-12-18,46.2400016784668,1249.199951171875,14.585000038146973
2018-12-19,47.20000076293945,1252.0999755859375,14.70199966430664
2018-12-20,45.880001068115234,1263.5999755859375,14.753000259399414
2018-12-21,45.59000015258789,1253.800048828125,14.583000183105469
2018-12-24,42.529998779296875,1267.5,14.701000213623047
2018-12-26,46.220001220703125,1269.199951171875,15.003999710083008
2018-12-27,44.61000061035156,1277.300048828125,15.190999984741211
2018-12-28,45.33000183105469,1279.9000244140625,15.326000213623047
2018-12-31,45.40999984741211,1278.300048828125,15.432999610900879
2019-01-02,46.540000915527344,1281.0,15.541999816894531
2019-01-03,47.09000015258789,1291.800048828125,15.706000328063965
2019-01-04,47.959999084472656,1282.699951171875,15.694999694824219
2019-01-07,48.52000045776367,1286.800048828125,15.668999671936035
2019-01-08,49.779998779296875,1283.199951171875,15.62600040435791
2019-01-09,52.36000061035156,1289.300048828125,15.652999877929688
2019-01-10,52.59000015258789,1284.699951171875,15.560999870300293
2019-01-11,51.59000015258789,1287.0999755859375,15.57699966430664
2019-01-14,50.5099983215332,1289.0999755859375,15.609000205993652
2019-01-15,52.11000061035156,1286.199951171875,15.545999526977539
2019-01-16,52.310001373291016,1291.5999755859375,15.564000129699707
2019-01-17,52.06999969482422,1291.0,15.467000007629395
2019-01-18,53.79999923706055,1281.300048828125,15.329999923706055
2019-01-22,52.56999969482422,1282.5,15.258999824523926
2019-01-23,52.619998931884766,1283.0999755859375,15.317000389099121
2019-01-24,53.130001068115234,1279.0999755859375,15.23799991607666
2019-01-25,53.689998626708984,1297.4000244140625,15.638999938964844
2019-01-28,51.9900016784668,1302.4000244140625,15.708999633789062
2019-01-29,53.310001373291016,1308.199951171875,15.78600025177002
2019-01-30,54.22999954223633,1309.9000244140625,15.880000114440918
2019-01-31,53.790000915527344,1319.699951171875,16.02199935913086
2019-02-01,55.2599983215332,1316.9000244140625,15.880000114440918
2019-02-04,54.560001373291016,1314.300048828125,15.836999893188477
2019-02-05,53.65999984741211,1314.199951171875,15.789999961853027
2019-02-06,54.0099983215332,1309.5,15.656000137329102
2019-02-07,52.63999938964844,1309.4000244140625,15.675000190734863
2019-02-08,52.720001220703125,1313.699951171875,15.77299976348877
2019-02-11,52.40999984741211,1307.0,15.656999588012695
2019-02-12,53.099998474121094,1309.199951171875,15.65999984741211
2019-02-13,53.900001525878906,1310.800048828125,15.62399959564209
2019-02-14,54.40999984741211,1309.800048828125,15.5
2019-02-15,55.59000015258789,1318.0999755859375,15.722999572753906
2019-02-19,56.09000015258789,1340.0999755859375,15.946999549865723
2019-02-20,56.91999816894531,1343.300048828125,16.156999588012695
2019-02-21,56.959999084472656,1323.5,15.791000366210938
2019-02-22,57.2599983215332,1329.199951171875,15.907999992370605
2019-02-25,55.47999954223633,1325.9000244140625,15.824999809265137
2019-02-26,55.5,1325.0999755859375,15.82699966430664
2019-02-27,56.939998626708984,1317.699951171875,15.67199993133545
2019-02-28,57.220001220703125,1312.800048828125,15.538000106811523
2019-03-01,55.79999923706055,1296.4000244140625,15.168999671936035
2019-03-04,56.59000015258789,1284.800048828125,15.017000198364258
2019-03-05,56.560001373291016,1282.0,15.020000457763672
2019-03-06,56.220001220703125,1284.9000244140625,15.003000259399414
2019-03-07,56.65999984741211,1283.800048828125,14.960000038146973
2019-03-08,56.06999969482422,1297.0,15.272000312805176
2019-03-11,56.790000915527344,1288.800048828125,15.196999549865723
2019-03-12,56.869998931884766,1296.300048828125,15.338000297546387
2019-03-13,58.2599983215332,1307.5,15.380999565124512
2019-03-14,58.61000061035156,1293.4000244140625,15.10099983215332
2019-03-15,58.52000045776367,1301.800048828125,15.253000259399414
2019-03-18,59.09000015258789,1300.300048828125,15.25100040435791
2019-03-19,59.029998779296875,1305.0,15.300999641418457
2019-03-20,59.83000183105469,1300.5,15.244999885559082
2019-03-21,59.97999954223633,1306.0999755859375,15.371999740600586
2019-03-22,59.040000915527344,1311.5999755859375,15.345000267028809
2019-03-25,58.81999969482422,1321.9000244140625,15.506999969482422
2019-03-26,59.939998626708984,1314.300048828125,15.371000289916992
2019-03-27,59.40999984741211,1309.9000244140625,15.23900032043457
2019-03-28,59.29999923706055,1289.800048828125,14.920999526977539
2019-03-29,60.13999938964844,1293.0,15.0600004196167
2019-04-01,61.59000015258789,1288.4000244140625,15.050999641418457
2019-04-02,62.58000183105469,1290.0,15.017999649047852
2019-04-03,62.459999084472656,1289.9000244140625,15.059000015258789
2019-04-04,62.099998474121094,1289.0,15.041000366210938
2019-04-05,63.08000183105469,1290.4000244140625,15.043000221252441
2019-04-08,64.4000015258789,1297.0999755859375,15.17300033569336
2019-04-09,63.97999954223633,1303.5,15.168000221252441
2019-04-10,64.61000061035156,1309.0999755859375,15.201000213623047
2019-04-11,63.58000183105469,1288.5999755859375,14.824000358581543
2019-04-12,63.88999938964844,1290.5999755859375,14.920000076293945
2019-04-15,63.400001525878906,1286.800048828125,14.947999954223633
2019-04-16,64.05000305175781,1272.5999755859375,14.890999794006348
2019-04-17,63.7599983215332,1272.199951171875,14.920999526977539
2019-04-18,64.0,1271.9000244140625,14.937000274658203
2019-04-22,65.69999694824219,1273.5,14.956999778747559
2019-04-23,66.30000305175781,1269.300048828125,14.77299976348877
2019-04-24,65.88999938964844,1275.5,14.89799976348877
2019-04-25,65.20999908447266,1275.800048828125,14.861000061035156
2019-04-26,63.29999923706055,1284.9000244140625,15.001999855041504
2019-04-29,63.5,1278.5999755859375,14.843999862670898
2019-04-30,63.90999984741211,1282.800048828125,14.899999618530273
2019-05-01,63.599998474121094,1281.4000244140625,14.645000457763672
2019-05-02,61.810001373291016,1269.699951171875,14.539999961853027
2019-05-03,61.939998626708984,1279.199951171875,14.906999588012695
2019-05-06,62.25,1281.699951171875,14.857000350952148
2019-05-07,61.400001525878906,1283.5,14.859999656677246
2019-05-08,62.119998931884766,1279.4000244140625,14.791999816894531
2019-05-09,61.70000076293945,1283.5,14.706999778747559
2019-05-10,61.65999984741211,1285.699951171875,14.72599983215332
2019-05-13,61.040000915527344,1300.0999755859375,14.713000297546387
2019-05-14,61.779998779296875,1294.699951171875,14.751999855041504
2019-05-15,62.02000045776367,1296.300048828125,14.751999855041504
2019-05-16,62.869998931884766,1285.0,14.479000091552734
2019-05-17,62.7599983215332,1274.5,14.347999572753906
2019-05-20,63.099998474121094,1276.0999755859375,14.409000396728516
2019-05-21,62.9900016784668,1272.0,14.373000144958496
2019-05-22,61.41999816894531,1273.5999755859375,14.413999557495117
2019-05-23,57.90999984741211,1284.800048828125,14.57699966430664
2019-05-24,58.630001068115234,1283.0,14.520000457763672
2019-05-28,59.13999938964844,1276.5,14.281000137329102
2019-05-29,58.810001373291016,1280.5999755859375,14.371999740600586
2019-05-30,56.59000015258789,1287.0999755859375,14.460000038146973
2019-05-31,53.5,1305.800048828125,14.529999732971191
2019-06-03,53.25,1322.699951171875,14.70300006866455
2019-06-04,53.47999954223633,1323.4000244140625,14.732000350952148
2019-06-05,51.68000030517578,1328.300048828125,14.753999710083008
2019-06-06,52.59000015258789,1337.5999755859375,14.868000030517578
2019-06-07,53.9900016784668,1341.199951171875,14.994000434875488
2019-06-10,53.2599983215332,1324.699951171875,14.604999542236328
2019-06-11,53.27000045776367,1326.4000244140625,14.706000328063965
2019-06-12,51.13999938964844,1331.9000244140625,14.722000122070312
2019-06-13,52.279998779296875,1339.199951171875,14.871000289916992
2019-06-14,52.5099983215332,1340.0999755859375,14.781999588012695
2019-06-17,51.93000030517578,1338.699951171875,14.814000129699707
2019-06-18,53.900001525878906,1346.5999755859375,14.979999542236328
2019-06-19,53.7599983215332,1344.5999755859375,14.944999694824219
2019-06-20,56.650001525878906,1392.9000244140625,15.468999862670898
2019-06-21,57.43000030517578,1396.199951171875,15.27299976348877
2019-06-24,57.900001525878906,1414.300048828125,15.368000030517578
2019-06-25,57.83000183105469,1414.9000244140625,15.291000366210938
2019-06-26,59.380001068115234,1411.5999755859375,15.282999992370605
2019-06-27,59.43000030517578,1408.4000244140625,15.204999923706055
2019-06-28,58.470001220703125,1409.699951171875,15.253000259399414
2019-07-01,59.09000015258789,1385.5999755859375,15.105999946594238
2019-07-02,56.25,1404.5999755859375,15.154000282287598
2019-07-03,57.34000015258789,1417.699951171875,15.251999855041504
2019-07-05,57.5099983215332,1396.699951171875,14.918000221252441
2019-07-08,57.65999984741211,1397.0,14.972000122070312
2019-07-09,57.83000183105469,1397.5,15.067999839782715
2019-07-10,60.43000030517578,1410.0999755859375,15.147000312805176
2019-07-11,60.20000076293945,1404.300048828125,15.067000389099121
2019-07-12,60.209999084472656,1409.9000244140625,15.16100025177002
2019-07-15,59.58000183105469,1411.4000244140625,15.289999961853027
2019-07-16,57.619998931884766,1409.199951171875,15.600000381469727
2019-07-17,56.779998779296875,1421.300048828125,15.892999649047852
2019-07-18,55.29999923706055,1426.0999755859375,16.1200008392334
2019-07-19,55.630001068115234,1425.0999755859375,16.117000579833984
2019-07-22,56.220001220703125,1425.300048828125,16.34000015258789
2019-07-23,56.77000045776367,1420.0999755859375,16.405000686645508
2019-07-24,55.880001068115234,1422.800048828125,16.554000854492188
2019-07-25,56.02000045776367,1413.9000244140625,16.339000701904297
2019-07-26,56.20000076293945,1418.5,16.325000762939453
2019-07-29,56.869998931884766,1419.5999755859375,16.368000030517578
2019-07-30,58.04999923706055,1429.699951171875,16.4950008392334
2019-07-31,58.58000183105469,1426.0999755859375,16.34600067138672
2019-08-01,53.95000076293945,1420.9000244140625,16.121000289916992
2019-08-02,55.65999984741211,1445.5999755859375,16.222000122070312
2019-08-05,54.689998626708984,1464.5999755859375,16.344999313354492
2019-08-06,53.630001068115234,1472.4000244140625,16.405000686645508
2019-08-07,51.09000015258789,1507.300048828125,17.1560001373291
2019-08-08,52.540000915527344,1497.699951171875,16.900999069213867
2019-08-09,54.5,1496.5999755859375,16.89699935913086
2019-08-12,54.93000030517578,1505.300048828125,17.038999557495117
2019-08-13,57.099998474121094,1502.199951171875,16.95599937438965
2019-08-14,55.22999954223633,1515.9000244140625,17.253000259399414
2019-08-15,54.470001220703125,1519.5999755859375,17.187999725341797
2019-08-16,54.869998931884766,1512.5,17.09600067138672
2019-08-19,56.209999084472656,1500.4000244140625,16.913999557495117
2019-08-20,56.34000015258789,1504.5999755859375,17.121999740600586
2019-08-21,55.68000030517578,1504.5999755859375,17.125
2019-08-22,55.349998474121094,1497.300048828125,17.013999938964844
2019-08-23,54.16999816894531,1526.5999755859375,17.395000457763672
2019-08-26,53.63999938964844,1526.300048828125,17.624000549316406
2019-08-27,54.93000030517578,1541.0,18.138999938964844
2019-08-28,55.779998779296875,1537.800048828125,18.304000854492188
2019-08-29,56.709999084472656,1526.5,18.16699981689453
2019-08-30,55.099998474121094,1519.0999755859375,18.184999465942383
2019-09-03,53.939998626708984,1545.9000244140625,19.07900047302246
2019-09-04,56.2599983215332,1550.300048828125,19.391000747680664
2019-09-05,56.29999923706055,1515.4000244140625,18.6560001373291
2019-09-06,56.52000045776367,1506.199951171875,17.968000411987305
2019-09-09,57.849998474121094,1502.199951171875,18.018999099731445
2019-09-10,57.400001525878906,1490.300048828125,18.041000366210938
2019-09-11,55.75,1494.4000244140625,18.0310001373291
2019-09-12,55.09000015258789,1498.699951171875,18.041000366210938
2019-09-13,54.849998474121094,1490.9000244140625,17.43600082397461
2019-09-16,62.900001525878906,1503.0999755859375,17.900999069213867
2019-09-17,59.34000015258789,1505.0999755859375,18.016000747680664
2019-09-18,58.11000061035156,1507.5,17.795000076293945
2019-09-19,58.130001068115234,1498.4000244140625,17.773000717163086
2019-09-20,58.09000015258789,1507.300048828125,17.738000869750977
2019-09-23,58.63999938964844,1523.699951171875,18.600000381469727
2019-09-24,57.290000915527344,1532.0999755859375,18.517000198364258
2019-09-25,56.4900016784668,1504.5999755859375,17.961999893188477
2019-09-26,56.40999984741211,1507.5,17.801000595092773
2019-09-27,55.90999984741211,1499.0999755859375,17.552000045776367
2019-09-30,54.06999969482422,1465.699951171875,16.898000717163086
2019-10-01,53.619998931884766,1482.0,17.20199966430664
2019-10-02,52.63999938964844,1501.0,17.591999053955078
2019-10-03,52.45000076293945,1507.0999755859375,17.584999084472656
2019-10-04,52.810001373291016,1506.199951171875,17.540000915527344
2019-10-07,52.75,1497.699951171875,17.457000732421875
2019-10-08,52.630001068115234,1497.199951171875,17.617000579833984
2019-10-09,52.59000015258789,1506.0999755859375,17.72800064086914
2019-10-10,53.54999923706055,1494.800048828125,17.520000457763672
2019-10-11,54.70000076293945,1482.699951171875,17.461999893188477
2019-10-14,53.59000015258789,1491.699951171875,17.634000778198242
2019-10-15,52.810001373291016,1477.5999755859375,17.308000564575195
2019-10-16,53.36000061035156,1488.0,17.35099983215332
2019-10-17,53.93000030517578,1492.300048828125,17.535999298095703
2019-10-18,53.779998779296875,1488.199951171875,17.50200080871582
2019-10-21,53.310001373291016,1482.4000244140625,17.525999069213867
2019-10-22,54.15999984741211,1481.699951171875,17.437000274658203
2019-10-23,55.970001220703125,1489.9000244140625,17.517000198364258
2019-10-24,56.22999954223633,1498.9000244140625,17.73900032043457
2019-10-25,56.65999984741211,1499.5,17.861000061035156
2019-10-28,55.810001373291016,1490.0,17.81599998474121
2019-10-29,55.540000915527344,1487.0,17.770999908447266
2019-10-30,55.060001373291016,1493.199951171875,17.815000534057617
2019-10-31,54.18000030517578,1511.4000244140625,18.013999938964844
2019-11-01,56.20000076293945,1508.0,18.003999710083008
2019-11-04,56.540000915527344,1508.0,18.013999938964844
2019-11-05,57.22999954223633,1480.800048828125,17.516000747680664
2019-11-06,56.349998474121094,1490.199951171875,17.558000564575195
2019-11-07,57.150001525878906,1464.199951171875,16.969999313354492
2019-11-08,57.2400016784668,1461.300048828125,16.783000946044922
2019-11-11,56.86000061035156,1455.5,16.761999130249023
2019-11-12,56.79999923706055,1452.0999755859375,16.677000045776367
2019-11-13,57.119998931884766,1461.699951171875,16.898000717163086
2019-11-14,56.77000045776367,1471.800048828125,17.01300048828125
2019-11-15,57.720001220703125,1467.300048828125,16.933000564575195
2019-11-18,57.04999923706055,1470.9000244140625,16.985000610351562
2019-11-19,55.209999084472656,1473.300048828125,17.10300064086914
2019-11-20,57.11000061035156,1473.300048828125,17.100000381469727
2019-11-21,58.58000183105469,1463.0999755859375,17.049999237060547
2019-11-22,57.77000045776367,1463.0999755859375,16.985000610351562
2019-11-25,58.0099983215332,1456.5999755859375,16.871000289916992
2019-11-26,58.40999984741211,1459.800048828125,17.030000686645508
2019-11-27,58.11000061035156,1453.4000244140625,16.91200065612793
2019-11-29,55.16999816894531,1465.5999755859375,16.9689998626709
2019-12-02,55.959999084472656,1462.300048828125,16.836000442504883
2019-12-03,56.099998474121094,1478.199951171875,17.125
2019-12-04,58.43000030517578,1474.0,16.797000885009766
2019-12-05,58.43000030517578,1476.9000244140625,16.941999435424805
2019-12-06,59.20000076293945,1459.0999755859375,16.481000900268555
2019-12-09,59.02000045776367,1459.300048828125,16.531999588012695
2019-12-10,59.2400016784668,1462.5999755859375,16.59600067138672
2019-12-11,58.7599983215332,1469.4000244140625,16.743999481201172
2019-12-12,59.18000030517578,1466.699951171875,16.844999313354492
2019-12-13,60.06999969482422,1475.5999755859375,16.91200065612793
2019-12-16,60.209999084472656,1475.0,17.018999099731445
2019-12-17,60.939998626708984,1474.5999755859375,16.97800064086914
2019-12-18,60.93000030517578,1472.5999755859375,16.952999114990234
2019-12-19,61.220001220703125,1478.199951171875,17.058000564575195
2019-12-20,60.439998626708984,1474.699951171875,17.128000259399414
2019-12-23,60.52000045776367,1482.5,17.402999877929688
2019-12-24,61.11000061035156,1499.0999755859375,17.756999969482422
2019-12-26,61.68000030517578,1509.300048828125,17.893999099731445
2019-12-27,61.720001220703125,1513.800048828125,17.849000930786133
2019-12-30,61.68000030517578,1514.5,17.908000946044922
2019-12-31,61.060001373291016,1519.5,17.827999114990234
2020-01-02,61.18000030517578,1524.5,17.965999603271484
2020-01-03,63.04999923706055,1549.199951171875,18.06800079345703
2020-01-06,63.27000045776367,1566.199951171875,18.097000122070312
2020-01-07,62.70000076293945,1571.800048828125,18.31599998474121
2020-01-08,59.61000061035156,1557.4000244140625,18.08799934387207
2020-01-09,59.560001373291016,1551.699951171875,17.860000610351562
2020-01-10,59.040000915527344,1557.5,18.033000946044922
2020-01-13,58.08000183105469,1548.4000244140625,17.926000595092773
2020-01-14,58.22999954223633,1542.4000244140625,17.673999786376953
2020-01-15,57.810001373291016,1552.0999755859375,17.92300033569336
2020-01-16,58.52000045776367,1549.0,17.875
2020-01-17,58.540000915527344,1558.800048828125,18.01300048828125
2020-01-21,58.34000015258789,1556.4000244140625,17.750999450683594
2020-01-22,56.7400016784668,1555.300048828125,17.770999908447266
2020-01-23,55.59000015258789,1564.5999755859375,17.773000717163086
2020-01-24,54.189998626708984,1571.0999755859375,18.05699920654297
2020-01-27,53.13999938964844,1576.800048828125,18.0
2020-01-28,53.47999954223633,1569.199951171875,17.402000427246094
2020-01-29,53.33000183105469,1569.800048828125,17.430999755859375
2020-01-30,52.13999938964844,1583.5,17.95199966430664
2020-01-31,51.560001373291016,1582.9000244140625,17.972000122070312
2020-02-03,50.11000061035156,1577.199951171875,17.639999389648438
2020-02-04,49.61000061035156,1550.4000244140625,17.527999877929688
2020-02-05,50.75,1557.800048828125,17.569000244140625
2020-02-06,50.95000076293945,1565.0999755859375,17.788999557495117
2020-02-07,50.31999969482422,1568.5999755859375,17.665000915527344
2020-02-10,49.56999969482422,1574.699951171875,17.757999420166016
2020-02-11,49.939998626708984,1565.5999755859375,17.572999954223633
2020-02-12,51.16999816894531,1567.4000244140625,17.47800064086914
2020-02-13,51.41999816894531,1575.0999755859375,17.600000381469727
2020-02-14,52.04999923706055,1582.699951171875,17.71500015258789
2020-02-18,52.04999923706055,1600.0,18.131000518798828
2020-02-19,53.290000915527344,1607.5,18.29199981689453
2020-02-20,53.779998779296875,1616.5999755859375,18.30900001525879
2020-02-21,53.380001068115234,1644.5999755859375,18.520999908447266
2020-02-24,51.43000030517578,1672.4000244140625,18.868000030517578
2020-02-25,49.900001525878906,1646.9000244140625,18.183000564575195
2020-02-26,48.72999954223633,1640.0,17.826000213623047
2020-02-27,47.09000015258789,1640.0,17.658000946044922
2020-02-28,44.7599983215332,1564.0999755859375,16.386999130249023
2020-03-02,46.75,1592.300048828125,16.679000854492188
2020-03-03,47.18000030517578,1642.0999755859375,17.128999710083008
2020-03-04,46.779998779296875,1641.0999755859375,17.187000274658203
2020-03-05,45.900001525878906,1666.4000244140625,17.341999053955078
2020-03-06,41.279998779296875,1670.800048828125,17.214000701904297
2020-03-09,31.1299991607666,1674.5,17.000999450683594
2020-03-10,34.36000061035156,1659.0999755859375,16.9060001373291
2020-03-11,32.97999954223633,1641.4000244140625,16.729000091552734
2020-03-12,31.5,1589.300048828125,15.961000442504883
2020-03-13,31.729999542236328,1515.699951171875,14.456000328063965
2020-03-16,28.700000762939453,1485.9000244140625,12.772000312805176
2020-03-17,26.950000762939453,1524.9000244140625,12.468999862670898
2020-03-18,20.3700008392334,1477.300048828125,11.734999656677246
2020-03-19,25.219999313354492,1478.5999755859375,12.097000122070312
2020-03-20,22.43000030517578,1484.0,12.348999977111816
2020-03-23,23.360000610351562,1567.0,13.225000381469727
2020-03-24,24.010000228881836,1660.199951171875,14.229000091552734
2020-03-25,24.489999771118164,1632.300048828125,14.836999893188477
2020-03-26,22.600000381469727,1650.0999755859375,14.640000343322754
2020-03-27,21.510000228881836,1623.9000244140625,14.498000144958496
2020-03-30,20.09000015258789,1622.0,14.074000358581543
2020-03-31,20.479999542236328,1583.4000244140625,14.097999572753906
2020-04-01,20.309999465942383,1578.199951171875,13.925999641418457
2020-04-02,25.31999969482422,1625.699951171875,14.595999717712402
2020-04-03,28.34000015258789,1633.699951171875,14.435999870300293
2020-04-06,26.079999923706055,1677.0,15.111000061035156
2020-04-07,23.6299991607666,1664.800048828125,15.42199993133545
2020-04-08,25.09000015258789,1665.4000244140625,15.147000312805176
2020-04-09,22.760000228881836,1736.199951171875,15.994999885559082
2020-04-13,22.40999984741211,1744.800048828125,15.479000091552734
2020-04-14,20.110000610351562,1756.699951171875,16.07200050354004
2020-04-15,19.8700008392334,1727.199951171875,15.446999549865723
2020-04-16,19.8700008392334,1720.4000244140625,15.564000129699707
2020-04-17,18.270000457763672,1689.199951171875,15.237000465393066
2020-04-20,-37.630001068115234,1701.5999755859375,15.555999755859375
2020-04-21,10.010000228881836,1678.199951171875,14.817999839782715
2020-04-22,13.779999732971191,1728.699951171875,15.277000427246094
2020-04-23,16.5,1733.300048828125,15.347999572753906
2020-04-24,16.940000534057617,1723.5,15.253999710083008
2020-04-27,12.779999732971191,1711.9000244140625,15.201000213623047
2020-04-28,12.34000015258789,1710.5,15.161999702453613
2020-04-29,15.0600004196167,1703.4000244140625,15.15999984741211
2020-04-30,18.84000015258789,1684.199951171875,14.89799976348877
2020-05-01,19.780000686645508,1694.5,14.86299991607666
2020-05-04,20.389999389648438,1706.9000244140625,14.722000122070312
2020-05-05,24.559999465942383,1704.4000244140625,15.057000160217285
2020-05-06,23.989999771118164,1684.199951171875,14.987000465393066
2020-05-07,23.549999237060547,1721.800048828125,15.562000274658203
2020-05-08,24.739999771118164,1709.9000244140625,15.739999771118164
2020-05-11,24.139999389648438,1695.300048828125,15.63599967956543
2020-05-12,25.780000686645508,1704.4000244140625,15.687000274658203
2020-05-13,25.290000915527344,1713.9000244140625,15.663000106811523
2020-05-14,27.559999465942383,1738.0999755859375,16.13599967956543
2020-05-15,29.43000030517578,1753.4000244140625,17.04599952697754
2020-05-18,31.81999969482422,1731.800048828125,17.464000701904297
2020-05-19,32.5,1744.199951171875,17.892000198364258
2020-05-20,33.4900016784668,1750.5999755859375,18.00200080871582
2020-05-21,33.91999816894531,1720.5,17.334999084472656
2020-05-22,33.25,1734.5999755859375,17.663999557495117
2020-05-26,34.349998474121094,1704.800048828125,17.565000534057617
2020-05-27,32.810001373291016,1710.300048828125,17.68600082397461
2020-05-28,33.709999084472656,1713.300048828125,17.895000457763672
2020-05-29,35.4900016784668,1736.9000244140625,18.440000534057617
2020-06-01,35.439998626708984,1737.800048828125,18.76799964904785
2020-06-02,36.810001373291016,1725.199951171875,18.207000732421875
2020-06-03,37.290000915527344,1697.800048828125,17.92099952697754
2020-06-04,37.40999984741211,1718.9000244140625,18.02400016784668
2020-06-05,39.54999923706055,1676.199951171875,17.44300079345703
2020-06-08,38.189998626708984,1698.300048828125,17.868000030517578
2020-06-09,38.939998626708984,1714.699951171875,17.77400016784668
2020-06-10,39.599998474121094,1713.300048828125,17.775999069213867
2020-06-11,36.34000015258789,1732.0,17.868999481201172
2020-06-12,36.2599983215332,1729.300048828125,17.461999893188477
2020-06-15,37.119998931884766,1720.300048828125,17.378999710083008
2020-06-16,38.380001068115234,1729.5999755859375,17.631999969482422
2020-06-17,37.959999084472656,1729.199951171875,17.756999969482422
2020-06-18,38.84000015258789,1724.800048828125,17.493000030517578
2020-06-19,39.75,1745.9000244140625,17.832000732421875
2020-06-22,40.459999084472656,1756.699951171875,17.886999130249023
2020-06-23,40.369998931884766,1772.0999755859375,18.051000595092773
2020-06-24,38.0099983215332,1765.800048828125,17.658000946044922
2020-06-25,38.720001220703125,1762.0999755859375,17.882999420166016
2020-06-26,38.4900016784668,1772.5,18.023000717163086
2020-06-29,39.70000076293945,1774.800048828125,17.979999542236328
2020-06-30,39.27000045776367,1793.0,18.541000366210938
2020-07-01,39.81999969482422,1773.199951171875,18.132999420166016
2020-07-02,40.650001525878906,1784.0,18.243999481201172
2020-07-06,40.630001068115234,1788.5,18.503999710083008
2020-07-07,40.619998931884766,1804.199951171875,18.628000259399414
2020-07-08,40.900001525878906,1815.5,19.08099937438965
2020-07-09,39.619998931884766,1799.199951171875,18.881999969482422
2020-07-10,40.54999923706055,1798.199951171875,18.982999801635742
2020-07-13,40.099998474121094,1811.0,19.708999633789062
2020-07-14,40.290000915527344,1810.5999755859375,19.451000213623047
2020-07-15,41.20000076293945,1811.4000244140625,19.684999465942383
2020-07-16,40.75,1798.699951171875,19.496999740600586
2020-07-17,40.59000015258789,1808.300048828125,19.684999465942383
2020-07-20,40.810001373291016,1815.9000244140625,20.124000549316406
2020-07-21,41.959999084472656,1842.4000244140625,21.496999740600586
2020-07-22,41.900001525878906,1864.0999755859375,23.08300018310547
2020-07-23,41.06999969482422,1889.0999755859375,22.94499969482422
2020-07-24,41.290000915527344,1897.300048828125,22.808000564575195
2020-07-27,41.599998474121094,1931.0,24.47599983215332
2020-07-28,41.040000915527344,1944.699951171875,24.266000747680664
2020-07-29,41.27000045776367,1953.5,24.292999267578125
2020-07-30,39.91999816894531,1942.300048828125,23.34000015258789
2020-07-31,40.27000045776367,1962.800048828125,24.18899917602539
2020-08-03,41.0099983215332,1966.0,24.389999389648438
2020-08-04,41.70000076293945,2001.199951171875,26.011999130249023
2020-08-05,42.189998626708984,2031.0999755859375,26.87700080871582
2020-08-06,41.95000076293945,2051.5,28.386999130249023
2020-08-07,41.220001220703125,2010.0999755859375,27.533000946044922
2020-08-10,41.939998626708984,2024.4000244140625,29.249000549316406
2020-08-11,41.61000061035156,1932.5999755859375,26.03700065612793
2020-08-12,42.66999816894531,1934.9000244140625,25.954999923706055
2020-08-13,42.2400016784668,1956.699951171875,27.694000244140625
2020-08-14,42.0099983215332,1937.0,26.065000534057617
2020-08-17,42.88999938964844,1985.0,27.64299964904785
